balanced_round_robin_order,balanced_slot_index,balanced_period,include_in_hourly_primary,microcolony_pair,microcolony_ids,exposure_date,source_date,relative_period,target_hour,selected_minute,selection_status,day_status,video_id,filename_camera_label,source_video_path,symlink_path,augmentation_reason,augmentation_note
517,21,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,20,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_20_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_20_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_20_00_04.mp4,base_hourly,original hourly round-robin selection
518,21,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,20,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_20_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_20_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_20_00_03.mp4,base_hourly,original hourly round-robin selection
519,21,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,20,20,augmented_extra,augmented,bumblebox-15_2026-02-22_20_20_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_20_20_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
520,21,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,20,50,augmented_extra,augmented,bumblebox-15_2026-02-22_20_50_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_20_50_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
521,21,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,20,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_20_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_20_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_20_00_03.mp4,base_hourly,original hourly round-robin selection
526,21,pre,true,MCs-13-and-14,13;14,,2026-03-01,augmented_pre_exposure,20,30,augmented_extra,augmented,bumblebox-18_2026-03-01_20_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_20_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC14 to compensate blurry MC1 0.5ppb
528,21,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,20,30,augmented_extra,augmented,bumblebox-18_2026-03-05_20_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_20_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC14 matches MC1 0.5ppb
530,21,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,20,30,augmented_extra,augmented,bumblebox-15_2026-03-05_20_30_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_20_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC16 matches MC2 10ppb
532,21,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,20,30,augmented_extra,augmented,bumblebox-9_2026-03-15_20_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_20_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
534,21,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,20,30,augmented_extra,augmented,bumblebox-9_2026-03-19_20_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_20_30_03.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC17 matches MC2 10ppb
538,21,pre,true,MCs-21-and-22,21;22,,2026-03-15,augmented_pre_exposure,20,30,augmented_extra,augmented,bumblebox-18_2026-03-15_20_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_20_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC21 to compensate blurry MC1 0.5ppb
540,21,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,20,30,augmented_extra,augmented,bumblebox-18_2026-03-18_20_30_05,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_20_30_05.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC21 matches MC1 0.5ppb
543,22,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,21,00,exact_hh00,partial_day,bumblebox-19_2026-02-22_21_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_21_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_21_00_03.mp4,base_hourly,original hourly round-robin selection
544,22,pre,true,MCs-1-and-2,1;2,,2026-02-22,augmented_pre_exposure,21,40,augmented_extra,augmented,bumblebox-19_2026-02-22_21_40_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_21_40_03.mp4,,pre_fill_to_24_if_possible,fill MCs-1-and-2 pre from 16 toward 24 using non-hourly pre videos
545,22,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,21,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_21_00_05,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_21_00_05.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_21_00_05.mp4,base_hourly,original hourly round-robin selection
546,22,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,21,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_21_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_21_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_21_00_03.mp4,base_hourly,original hourly round-robin selection
547,22,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,21,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_21_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_21_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_21_00_03.mp4,base_hourly,original hourly round-robin selection
548,22,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,21,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_21_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_21_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_21_00_04.mp4,base_hourly,original hourly round-robin selection
549,22,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,21,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_21_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_21_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_21_00_03.mp4,base_hourly,original hourly round-robin selection
550,22,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,21,20,augmented_extra,augmented,bumblebox-15_2026-02-22_21_20_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_21_20_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
551,22,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,21,40,augmented_extra,augmented,bumblebox-15_2026-02-22_21_40_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_21_40_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
552,22,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,21,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_21_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_21_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_21_00_03.mp4,base_hourly,original hourly round-robin selection
559,22,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,21,30,augmented_extra,augmented,bumblebox-9_2026-03-15_21_30_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_21_30_03.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
567,23,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,22,00,exact_hh00,partial_day,bumblebox-19_2026-02-22_22_00_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_22_00_03.mp4,base_hourly,original hourly round-robin selection
568,23,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,22,00,exact_hh00,full_24_hours,bumblebox-19_2026-02-26_22_00_04,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_22_00_04.mp4,base_hourly,original hourly round-robin selection
569,23,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,22,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-22_22_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_22_00_03.mp4,base_hourly,original hourly round-robin selection
570,23,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,22,00,exact_hh00,full_24_hours,bumblebox-07_2026-02-26_22_00_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_22_00_03.mp4,base_hourly,original hourly round-robin selection
571,23,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,22,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_22_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_22_00_04.mp4,base_hourly,original hourly round-robin selection
572,23,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,22,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_22_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_22_00_03.mp4,base_hourly,original hourly round-robin selection
573,23,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,22,10,augmented_extra,augmented,bumblebox-15_2026-02-22_22_10_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_22_10_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
574,23,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,22,30,augmented_extra,augmented,bumblebox-15_2026-02-22_22_30_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_22_30_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
575,23,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,22,50,augmented_extra,augmented,bumblebox-15_2026-02-22_22_50_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_22_50_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
576,23,post,true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,22,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_22_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_22_00_03.mp4,base_hourly,original hourly round-robin selection
579,23,pre,true,MCs-13-and-14,13;14,2026-03-02,2026-03-01,pre_dose_d_minus_1,22,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-01_22_00_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_22_00_03.mp4,base_hourly,original hourly round-robin selection
580,23,pre,true,MCs-13-and-14,13;14,,2026-03-01,augmented_pre_exposure,22,30,augmented_extra,augmented,bumblebox-18_2026-03-01_22_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-01/bumblebox-18_2026-03-01_22_30_04.mp4,,blur_compensation_0.5ppb,extra pre videos for MC14 to compensate blurry MC1 0.5ppb
581,23,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,22,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-05_22_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_22_00_04.mp4,base_hourly,original hourly round-robin selection
582,23,post,true,MCs-13-and-14,13;14,2026-03-02,2026-03-05,post_dose_d_plus_3,22,30,augmented_extra,augmented,bumblebox-18_2026-03-05_22_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-13-and-14/2026-03-05/bumblebox-18_2026-03-05_22_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC14 matches MC1 0.5ppb
583,23,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,22,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-05_22_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_22_00_04.mp4,base_hourly,original hourly round-robin selection
584,23,post,true,MCs-15-and-16,15;16,2026-03-02,2026-03-05,post_dose_d_plus_3,22,30,augmented_extra,augmented,bumblebox-15_2026-03-05_22_30_07,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-15-and-16/2026-03-05/bumblebox-15_2026-03-05_22_30_07.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC16 matches MC2 10ppb
585,23,pre,true,MCs-17-and-18,17;18,2026-03-16,2026-03-15,pre_dose_d_minus_1,22,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-15_22_00_03,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_22_00_03.mp4,base_hourly,original hourly round-robin selection
586,23,pre,true,MCs-17-and-18,17;18,,2026-03-15,augmented_pre_exposure,22,30,augmented_extra,augmented,bumblebox-9_2026-03-15_22_30_04,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-15/bumblebox-9_2026-03-15_22_30_04.mp4,,blur_compensation_10ppb,all available extra pre videos for MC17 to compensate blurry MC2 10ppb; MC16 has no pre source videos
587,23,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,22,00,exact_hh00,full_24_hours,bumblebox-9_2026-03-19_22_00_04,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_22_00_04.mp4,base_hourly,original hourly round-robin selection
588,23,post,true,MCs-17-and-18,17;18,2026-03-16,2026-03-19,post_dose_d_plus_3,22,30,augmented_extra,augmented,bumblebox-9_2026-03-19_22_30_04,bumblebox-9,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-17-and-18/2026-03-19/bumblebox-9_2026-03-19_22_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC17 matches MC2 10ppb
589,23,pre,true,MCs-19-and-20,19;20,2026-03-16,2026-03-15,pre_dose_d_minus_1,22,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-15_22_00_04,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-15/bumblebox-19_2026-03-15_22_00_04.mp4,base_hourly,original hourly round-robin selection
590,23,post,true,MCs-19-and-20,19;20,2026-03-16,2026-03-19,post_dose_d_plus_3,22,00,exact_hh00,full_24_hours,bumblebox-19_2026-03-19_22_00_03,bumblebox-19,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-19-and-20/2026-03-19/bumblebox-19_2026-03-19_22_00_03.mp4,base_hourly,original hourly round-robin selection
591,23,pre,true,MCs-21-and-22,21;22,2026-03-16,2026-03-15,pre_dose_d_minus_1,22,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-15_22_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_22_00_04.mp4,base_hourly,original hourly round-robin selection
592,23,pre,true,MCs-21-and-22,21;22,,2026-03-15,augmented_pre_exposure,22,30,augmented_extra,augmented,bumblebox-18_2026-03-15_22_30_03,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-15/bumblebox-18_2026-03-15_22_30_03.mp4,,blur_compensation_0.5ppb,extra pre videos for MC21 to compensate blurry MC1 0.5ppb
593,23,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,22,00,exact_hh00,full_24_hours,bumblebox-18_2026-03-18_22_00_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_22_00_04.mp4,base_hourly,original hourly round-robin selection
594,23,post,true,MCs-21-and-22,21;22,2026-03-16,2026-03-18,post_dose_d_plus_2_substitute,22,30,augmented_extra,augmented,bumblebox-18_2026-03-18_22_30_04,bumblebox-18,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-21-and-22/2026-03-18/bumblebox-18_2026-03-18_22_30_04.mp4,,post_compensate_blurry_mc1_2,post compensation for blurry MC1/2: MC21 matches MC1 0.5ppb
595,23,pre,true,MCs-23-and-24,23;24,2026-03-16,2026-03-15,pre_dose_d_minus_1,22,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-15_22_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-15/bumblebox-15_2026-03-15_22_00_04.mp4,base_hourly,original hourly round-robin selection
596,23,post,true,MCs-23-and-24,23;24,2026-03-16,2026-03-19,post_dose_d_plus_3,22,00,exact_hh00,full_24_hours,bumblebox-15_2026-03-19_22_00_04,bumblebox-15,/media/august/Expansion/Behavioral-Entropy-Pesticide-Dosing-Exps/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc9_24_links/MCs-23-and-24/2026-03-19/bumblebox-15_2026-03-19_22_00_04.mp4,base_hourly,original hourly round-robin selection
597,24,pre,true,MCs-1-and-2,1;2,2026-02-23,2026-02-22,pre_exposure_folder,23,30,fallback_hh30_missing_hh00,partial_day,bumblebox-19_2026-02-22_23_30_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/pre-exposure/bumblebox-19_2026-02-22_23_30_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/pre/2026-02-22/bumblebox-19_2026-02-22_23_30_03.mp4,base_hourly,original hourly round-robin selection
598,24,post,true,MCs-1-and-2,1;2,2026-02-23,2026-02-26,post_exposure_folder,23,30,fallback_hh30_missing_hh00,full_24_hours,bumblebox-19_2026-02-26_23_30_03,bumblebox-19,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-1-and-2/post-exposure/bumblebox-19_2026-02-26_23_30_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-1-and-2/post/2026-02-26/bumblebox-19_2026-02-26_23_30_03.mp4,base_hourly,original hourly round-robin selection
599,24,pre,true,MCs-3-and-4,3;4,2026-02-23,2026-02-22,pre_exposure_folder,23,30,fallback_hh30_missing_hh00,full_24_hours,bumblebox-07_2026-02-22_23_30_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/pre-exposure/bumblebox-07_2026-02-22_23_30_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/pre/2026-02-22/bumblebox-07_2026-02-22_23_30_03.mp4,base_hourly,original hourly round-robin selection
600,24,post,true,MCs-3-and-4,3;4,2026-02-23,2026-02-26,post_exposure_folder,23,30,fallback_hh30_missing_hh00,full_24_hours,bumblebox-07_2026-02-26_23_30_03,bumblebox-07,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-3-and-4/post-exposure/bumblebox-07_2026-02-26_23_30_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-3-and-4/post/2026-02-26/bumblebox-07_2026-02-26_23_30_03.mp4,base_hourly,original hourly round-robin selection
601,24,post,true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,23,30,fallback_hh30_missing_hh00,full_24_hours,bumblebox-18_2026-02-26_23_30_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_23_30_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_23_30_03.mp4,base_hourly,original hourly round-robin selection
602,24,pre,true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,23,30,fallback_hh30_missing_hh00,partial_day,bumblebox-15_2026-02-22_23_30_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_23_30_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_23_30_03.mp4,base_hourly,original hourly round-robin selection
603,24,pre,true,MCs-7-and-8,7;8,,2026-02-22,augmented_pre_exposure,23,20,augmented_extra,augmented,bumblebox-15_2026-02-22_23_20_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_23_20_03.mp4,,pre_fill_to_24_if_possible,fill MCs-7-and-8 pre from 7 toward 24 using non-hourly pre videos
